XCoord,YCoord,FID,REQUESTID,REQCAT,DESC,DATEINIT,STATUS,DATECLOSED,CANCEL,PROBCODE,SHOP,TILENO,DOMAINID,SRX,SRY
-84.54380090,42.72033730,3081,134786,SEWER,SEW-WTR IN BSMNT,2020-12-21 00:00:00,CANCEL,NULL,Y,SEW-WTR IN BSMNT,LG-21,1,2,13075763.361000,444770.467000
-84.55526628,42.70498295,3082,134787,SEWER,SEW-WTR IN BSMNT,2020-12-21 00:00:00,CLOSED,2020-12-21 00:00:00,N,SEW-WTR IN BSMNT,LG-28,1,2,13072669.983000,439181.636000
-84.54982113,42.70301424,3083,134791,SEWER,SEW-WTR IN BSMNT,2020-12-21 00:00:00,CLOSED,2020-12-21 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13074131.940000,438460.956000
-84.58039996,42.70615574,3084,134793,SEWER,SEW-WTR IN BSMNT,2020-12-21 00:00:00,CLOSED,2020-12-22 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13065915.770000,439625.173000
-84.51627812,42.73750547,3085,134807,SEWER,SEW-WTR IN BSMNT,2020-12-22 00:00:00,CLOSED,2020-12-22 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083170.083000,451012.658000
-84.54252434,42.70862395,3086,134810,SEWER,SEWER ODOR,2020-12-22 00:00:00,CLOSED,2020-12-28 00:00:00,N,SEWER ODOR,LG-27,1,2,13076097.468000,440501.099000
-84.56057180,42.65740701,3087,134813,SEWER,SEW-WTR IN BSMNT,2020-12-22 00:00:00,CLOSED,2020-12-28 00:00:00,N,SEW-WTR IN BSMNT,DI-09,2,2,13071204.061000,421847.040000
-84.56586422,42.75272373,3088,134840,SEWER,SEW-WTR IN BSMNT,2020-12-28 00:00:00,CLOSED,2020-12-28 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13069862.687000,456586.202000
-84.59918592,42.68551787,3089,134841,SEWER,SEW-WTR IN BSMNT,2020-12-28 00:00:00,CLOSED,2020-12-28 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13060845.910000,432117.605000
-84.54279373,42.75550397,3090,134842,SEWER,CB-MH COVER,2020-12-28 00:00:00,CLOSED,2020-12-30 00:00:00,N,CB-MH COVER,LG-03,1,2,13076060.806000,457585.589000
-84.56150799,42.75562414,3091,134845,SEWER,SEWER PROBLEM,2020-12-28 00:00:00,CLOSED,2020-12-30 00:00:00,N,SEWER PROBLEM,LG-04,4,2,13071035.078000,457640.454000
-84.58778147,42.69313933,3092,134846,SEWER,DRAINAGE PROBLEM,2020-12-28 00:00:00,CLOSED,2020-12-28 00:00:00,N,DRAINAGE PROBLEM,LG-31,3,2,13063919.390000,434886.790000
-84.58033371,42.72711101,3093,134852,SEWER,CB-MH COVER,2020-12-28 00:00:00,CLOSED,2021-01-06 00:00:00,N,CB-MH COVER,LG-17,4,2,13065952.958000,447261.767000
-84.60183100,42.72663440,3094,134855,SEWER,CB-MH COVER,2020-12-29 00:00:00,CLOSED,2020-12-30 00:00:00,N,CB-MH COVER,LG-18, ,2,13060176.609000,447103.472000
-84.58936453,42.74686155,3095,134857,SEWER,DRAINAGE PROBLEM,2020-12-29 00:00:00,CLOSED,2020-12-30 00:00:00,N,DRAINAGE PROBLEM,LG-07, ,2,13063545.606000,454465.679000
-84.58196972,42.70992343,3096,134861,SEWER,SEW-WTR IN BSMNT,2020-12-30 00:00:00,CLOSED,2021-01-01 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13065497.379000,440999.290000
-84.52814741,42.69443004,3097,134885,SEWER,SEW-WTR IN BSMNT,2021-01-03 00:00:00,CLOSED,2021-01-06 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13079951.478000,435320.734000
-84.59831742,42.69165217,3098,134886,SEWER,SEW-WTR IN BSMNT,2021-01-03 00:00:00,CLOSED,2021-01-06 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13061085.562000,434352.449000
-84.58154432,42.69149420,3099,134887,SEWER,SEWER PROBLEM,2021-01-03 00:00:00,CLOSED,2021-01-06 00:00:00,N,SEWER PROBLEM,LG-32,3,2,13065594.566000,434282.923000
-84.59915056,42.68315248,3100,134901,SEWER,SEW-WTR IN BSMNT,2021-01-04 00:00:00,CLOSED,2021-01-04 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13060853.036000,431255.574000
-84.53730206,42.69359520,3101,134911,SEWER,SEW-WTR IN BSMNT,2021-01-04 00:00:00,CLOSED,2021-01-05 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13077489.902000,435021.350000
-84.59418469,42.73410848,3102,134949,SEWER,SEWER ODOR,2021-01-06 00:00:00,CLOSED,2021-01-07 00:00:00,N,SEWER ODOR,LG-18, ,2,13062238.385000,449821.578000
-84.59018382,42.71052204,3103,134950,SEWER,CAVE IN,2021-01-06 00:00:00,CLOSED,2021-01-19 00:00:00,N,CAVE IN,LG-30,3,2,13063290.393000,441223.190000
-84.55760653,42.67717611,3104,134957,SEWER,SEWER ODOR,2021-01-07 00:00:00,CLOSED,2021-01-20 00:00:00,N,SEWER ODOR,DI-04,2,2,13072018.000000,429049.550000
-84.53647432,42.68580912,3105,134958,SEWER,SEW-WTR IN BSMNT,2021-01-07 00:00:00,CLOSED,2021-01-07 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13077706.695000,432183.458000
-84.56150799,42.75562414,3106,134969,SEWER,SEWER PROBLEM,2021-01-07 00:00:00,CLOSED,2021-01-11 00:00:00,N,SEWER PROBLEM,LG-04,4,2,13071035.078000,457640.454000
-84.57561203,42.73527593,3107,134972,SEWER,SEW-WTR IN BSMNT,2021-01-07 00:00:00,CLOSED,2021-01-20 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13067228.957000,450234.097000
-84.55414717,42.75676352,3108,134982,SEWER,CB-MH COVER,2021-01-08 00:00:00,CLOSED,2021-01-08 00:00:00,N,CB-MH COVER,LG-04,4,2,13073012.791000,458051.186000
-84.57910598,42.72661849,3109,134986,SEWER,SEWER ODOR,2021-01-08 00:00:00,CLOSED,2021-01-11 00:00:00,N,SEWER ODOR,LG-17,4,2,13066282.370000,447081.447000
-84.54579245,42.70222928,3110,134998,SEWER,SEWER ODOR,2021-01-11 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEWER ODOR,LG-28,2,2,13075214.175000,438172.568000
-84.55893090,42.69546401,3111,135001,SEWER,SEW-WTR IN BSMNT,2021-01-11 00:00:00,CLOSED,2021-01-12 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13071677.104000,435714.924000
-84.57826152,42.74373537,3112,135007,SEWER,SEW-WTR IN BSMNT,2021-01-11 00:00:00,CLOSED,2021-01-12 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13066524.937000,453318.720000
-84.53277135,42.71183081,3113,135017,SEWER,SEW-WTR IN BSMNT,2021-01-12 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13078720.978000,441664.438000
-84.58441338,42.76507899,3114,135025,SEWER,DRAINAGE PROBLEM,2021-01-13 00:00:00,CLOSED,2021-01-19 00:00:00,N,DRAINAGE PROBLEM,LG-06,4,2,13064892.624000,461101.136000
-84.52655513,42.65934122,3115,135027,SEWER,SEW-WTR IN BSMNT,2021-01-13 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,DI-10,2,2,13080355.230000,422532.689000
-84.52299972,42.75665173,3116,135028,SEWER,SEW-WTR IN BSMNT,2021-01-13 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-02,1,2,13081377.386000,457993.368000
-84.54542409,42.69143377,3117,135031,SEWER,SEW-WTR IN BSMNT,2021-01-14 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13075304.831000,434238.201000
-84.56977233,42.72659442,3118,135035,SEWER,CAVE IN,2021-01-14 00:00:00,CANCEL,NULL,Y,CAVE IN,LG-17,4,2,13068790.123000,447066.483000
-84.56977233,42.72659442,3119,135036,SEWER,CAVE IN,2021-01-14 00:00:00,CLOSED,2021-01-19 00:00:00,N,CAVE IN,LG-17,4,2,13068790.123000,447066.483000
-84.60312113,42.67615699,3120,135039,SEWER,CB-MH COVER,2021-01-14 00:00:00,CLOSED,2021-01-19 00:00:00,N,CB-MH COVER,DI-06,3,2,13059778.313000,428709.222000
-84.51673468,42.72951489,3121,135059,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083042.245000,448100.894000
-84.58394074,42.75900969,3122,135062,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13065013.826000,458888.987000
-84.53796761,42.70989919,3123,135063,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13077323.076000,440963.305000
-84.51643176,42.74109452,3124,135064,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13083131.136000,452320.682000
-84.59063781,42.75774143,3125,135065,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13063214.160000,458431.511000
-84.53766663,42.70531749,3126,135066,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13077400.572000,439293.451000
-84.58131253,42.68421606,3127,135068,SEWER,DRAINAGE PROBLEM,2021-01-19 00:00:00,CLOSED,2021-01-19 00:00:00,N,DRAINAGE PROBLEM,LG-32,3,2,13065650.116000,431630.432000
-84.53714222,42.70745651,3128,135069,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-20 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13077543.099000,440072.677000
-84.56596444,42.71276138,3129,135070,SEWER,SEW-WTR IN BSMNT,2021-01-19 00:00:00,CLOSED,2021-01-20 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13069801.297000,442022.921000
-84.54890710,42.71585844,3130,135084,SEWER,SEWER PROBLEM,2021-01-21 00:00:00,CLOSED,2021-01-21 00:00:00,N,SEWER PROBLEM,LG-21,1,2,13074387.748000,443141.182000
-84.53976231,42.69450588,3131,135092,SEWER,SEWER ODOR,2021-01-21 00:00:00,CLOSED,2021-01-26 00:00:00,N,SEWER ODOR,LG-34,2,2,13076829.211000,435354.574000
-84.59395311,42.76013843,3132,135095,SEWER,SEW-WTR IN BSMNT,2021-01-22 00:00:00,CLOSED,2021-01-26 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13062326.207000,459307.428000
-84.58006529,42.72701636,3133,135096,SEWER,CB-MH COVER,2021-01-22 00:00:00,CLOSED,2021-01-26 00:00:00,N,CB-MH COVER,LG-17,4,2,13066024.989000,447227.092000
-84.57522003,42.74387337,3134,135107,SEWER,SEW-WTR IN BSMNT,2021-01-25 00:00:00,CLOSED,2021-01-26 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13067342.028000,453366.972000
-84.54668942,42.68951487,3135,135109,SEWER,SEW-WTR IN BSMNT,2021-01-25 00:00:00,CLOSED,2021-01-26 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13074963.173000,433539.631000
-84.51633937,42.72989421,3136,135118,SEWER,SEW-WTR IN BSMNT,2021-01-26 00:00:00,CLOSED,2021-01-26 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083148.698000,448238.941000
-84.54634244,42.68810760,3137,135132,SEWER,SEW-WTR IN BSMNT,2021-01-27 00:00:00,CLOSED,2021-01-27 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13075055.362000,433026.589000
-84.57871186,42.72411116,3138,135136,SEWER,SEW-WTR IN BSMNT,2021-01-27 00:00:00,CLOSED,2021-01-29 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13066385.960000,446167.440000
-84.51633961,42.72987001,3139,135137,SEWER,SEW-WTR IN BSMNT,2021-01-27 00:00:00,CLOSED,2021-01-29 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083148.617000,448230.122000
-84.51633937,42.72989421,3140,135138,SEWER,SEW-WTR IN BSMNT,2021-01-27 00:00:00,CLOSED,2021-01-29 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083148.698000,448238.941000
-84.51633961,42.72987001,3141,135144,SEWER,SEWER PROBLEM,2021-01-28 00:00:00,CLOSED,2021-01-29 00:00:00,N,SEWER PROBLEM,LG-14,1,2,13083148.617000,448230.122000
-84.58602826,42.76418764,3142,135146,SEWER,DRAINAGE PROBLEM,2021-01-28 00:00:00,CLOSED,2021-01-29 00:00:00,N,DRAINAGE PROBLEM,LG-06,4,2,13064458.159000,460777.430000
-84.54040444,42.69497159,3143,135157,SEWER,SEW-WTR IN BSMNT,2021-01-29 00:00:00,CLOSED,2021-02-02 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13076656.943000,435524.647000
-84.54677177,42.68608780,3144,135166,SEWER,CAVE IN,2021-01-30 00:00:00,CLOSED,2021-02-08 00:00:00,N,CAVE IN,LG-33,2,2,13074938.363000,432290.771000
-84.54561241,42.75139485,3145,135178,SEWER,CB-MH COVER,2021-02-01 00:00:00,CLOSED,2021-02-02 00:00:00,N,CB-MH COVER,LG-09,1,2,13075300.648000,456089.708000
-84.59501798,42.76657988,3146,135182,SEWER,OVERFLOW,2021-02-01 00:00:00,CLOSED,2021-02-03 00:00:00,N,OVERFLOW,LG-06,4,2,13062046.618000,461655.647000
-84.54423406,42.69581989,3147,135198,SEWER,SEW-WTR IN BSMNT,2021-02-02 00:00:00,CLOSED,2021-02-03 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13075628.122000,435835.937000
-84.52928500,42.65675328,3148,135199,SEWER,SEWER PROBLEM,2021-02-02 00:00:00,CLOSED,2021-02-03 00:00:00,N,SEWER PROBLEM,DI-10,2,2,13079619.148000,421590.986000
-84.56585352,42.68516953,3149,135207,SEWER,DRAINAGE PROBLEM,2021-02-02 00:00:00,CLOSED,2021-02-03 00:00:00,N,DRAINAGE PROBLEM,LG-32,2,2,13069807.318000,431967.687000
-84.54481680,42.68686557,3150,135225,SEWER,SEWER PROBLEM,2021-02-03 00:00:00,CLOSED,2021-02-03 00:00:00,N,SEWER PROBLEM,LG-33,2,2,13075464.569000,432573.090000
-84.53799899,42.73358293,3151,135239,SEWER,CB-MH COVER,2021-02-04 00:00:00,CLOSED,2021-02-04 00:00:00,N,CB-MH COVER,LG-15,1,2,13077332.205000,449594.300000
-84.58476159,42.76439736,3152,135252,SEWER,SEW-WTR IN BSMNT,2021-02-05 00:00:00,CLOSED,2021-02-06 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13064798.481000,460852.972000
-84.60857441,42.68776557,3153,135256,SEWER,SEW-WTR IN BSMNT,2021-02-05 00:00:00,CLOSED,2021-02-06 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058324.087000,432943.834000
-84.57674712,42.76401436,3154,135268,SEWER,SEW-WTR IN BSMNT,2021-02-08 00:00:00,CLOSED,2021-02-08 00:00:00,N,SEW-WTR IN BSMNT,LG-05,4,2,13066950.157000,460707.925000
-84.59204600,42.74754717,3155,135272,SEWER,SEW-WTR IN BSMNT,2021-02-08 00:00:00,CLOSED,2021-02-08 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13062826.050000,454717.453000
-84.51610172,42.69773300,3156,135273,SEWER,SEW-WTR IN BSMNT,2021-02-08 00:00:00,CLOSED,2021-02-08 00:00:00,N,SEW-WTR IN BSMNT,LG-26,2,2,13083191.744000,436518.438000
-84.57394295,42.69248679,3157,135280,SEWER,SEWER PROBLEM,2021-02-08 00:00:00,CLOSED,2021-02-08 00:00:00,N,SEWER PROBLEM,LG-32,3,2,13067638.955000,434639.525000
-84.59141671,42.73923254,3158,135286,SEWER,SEW-WTR IN BSMNT,2021-02-08 00:00:00,CLOSED,2021-02-08 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13062986.983000,451686.925000
-84.51599658,42.69848046,3159,135287,SEWER,DRAINAGE PROBLEM,2021-02-08 00:00:00,CLOSED,2021-02-10 00:00:00,N,DRAINAGE PROBLEM,LG-26,2,2,13083220.489000,436790.780000
-84.54285733,42.70601464,3160,135291,SEWER,CB-MH COVER,2021-02-09 00:00:00,CLOSED,2021-02-10 00:00:00,N,CB-MH COVER,LG-27,2,2,13076005.984000,439550.384000
-84.52367454,42.73390995,3161,135330,SEWER,CB-MH COVER,2021-02-09 00:00:00,CLOSED,2021-02-10 00:00:00,N,CB-MH COVER,LG-15,1,2,13081180.707000,449705.972000
-84.56743588,42.76669180,3162,135350,SEWER,CAVE IN,2021-02-10 00:00:00,CLOSED,2021-02-18 00:00:00,N,CAVE IN,LG-05,4,2,13069452.730000,461677.559000
-84.58734084,42.72961763,3163,135360,SEWER,SEWER PROBLEM,2021-02-11 00:00:00,CLOSED,2021-02-12 00:00:00,N,SEWER PROBLEM,LG-18, ,2,13064072.686000,448180.102000
-84.54392400,42.76834828,3164,135361,SEWER,SEWER PROBLEM,2021-02-11 00:00:00,CLOSED,2021-02-12 00:00:00,N,SEWER PROBLEM,LG-04,1,2,13075767.119000,462267.057000
-84.51472891,42.73619955,3165,135366,SEWER,SEWER ODOR,2021-02-11 00:00:00,CLOSED,2021-02-12 00:00:00,N,SEWER ODOR,LG-14,1,2,13083585.417000,450536.010000
-84.53600123,42.68674974,3166,135383,SEWER,SEWER PROBLEM,2021-02-12 00:00:00,CLOSED,2021-02-15 00:00:00,N,SEWER PROBLEM,LG-34,2,2,13077834.579000,432525.986000
-84.55518543,42.75187941,3167,135404,SEWER,SEW-WTR IN BSMNT,2021-02-15 00:00:00,CLOSED,2021-02-15 00:00:00,N,SEW-WTR IN BSMNT,LG-09,1,2,13072729.980000,456271.904000
-84.54197450,42.71072528,3168,135405,SEWER,SEWER PROBLEM,2021-02-15 00:00:00,CLOSED,2021-02-16 00:00:00,N,SEWER PROBLEM,LG-27,1,2,13076246.836000,441266.568000
-84.58540935,42.68449223,3169,135406,SEWER,SEW-WTR IN BSMNT,2021-02-15 00:00:00,CLOSED,2021-02-16 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13064548.889000,431733.910000
-84.56543876,42.71794574,3170,135408,SEWER,SEW-WTR IN BSMNT,2021-02-15 00:00:00,CLOSED,2021-02-16 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13069947.030000,443911.902000
-84.58605275,42.69986940,3171,135450,SEWER,SEWER PROBLEM,2021-02-17 00:00:00,CLOSED,2021-02-17 00:00:00,N,SEWER PROBLEM,LG-30,3,2,13064390.505000,437338.180000
-84.51108805,42.73333751,3172,135464,SEWER,WATER ON ROAD,2021-02-17 00:00:00,CANCEL,NULL,Y,WATER ON ROAD,LG-14, ,2,13084561.708000,449491.307000
-84.53175630,42.65724295,3173,135472,SEWER,CAVE IN,2021-02-17 00:00:00,CLOSED,2021-02-18 00:00:00,N,CAVE IN,DI-10,2,2,13078954.759000,421770.730000
-84.53455575,42.71631471,3174,135481,SEWER,SEW-WTR IN BSMNT,2021-02-17 00:00:00,CLOSED,2021-02-18 00:00:00,N,SEW-WTR IN BSMNT,LG-22,2,2,13078244.687000,443299.438000
-84.56776609,42.76024150,3175,135506,SEWER,CAVE IN,2021-02-18 00:00:00,CLOSED,2021-02-22 00:00:00,N,CAVE IN,LG-05,4,2,13069358.451000,459327.101000
-84.57072693,42.71619447,3176,135517,SEWER,SEW-WTR IN BSMNT,2021-02-18 00:00:00,CLOSED,2021-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068524.454000,443277.091000
-84.53664186,42.71183440,3177,135521,SEWER,SEWER PROBLEM,2021-02-19 00:00:00,CLOSED,2021-02-22 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13077680.799000,441667.823000
-84.56890145,42.73883022,3178,135558,SEWER,SEWER PROBLEM,2021-02-22 00:00:00,CLOSED,2021-02-22 00:00:00,N,SEWER PROBLEM,LG-17,4,2,13069034.822000,451524.973000
-84.58846889,42.75852819,3179,135560,SEWER,SEW-WTR IN BSMNT,2021-02-22 00:00:00,CLOSED,2021-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13063797.371000,458716.687000
-84.53757187,42.75603803,3180,135561,SEWER,PLUGGED CB-CLVRT,2021-02-22 00:00:00,CLOSED,2021-02-22 00:00:00,N,PLUGGED CB-CLVRT,LG-03,1,2,13077463.563000,457777.325000
-84.51503405,42.75295900,3181,135562,SEWER,SEWER PROBLEM,2021-02-22 00:00:00,CLOSED,2021-02-26 00:00:00,N,SEWER PROBLEM,LG-11,2,2,13083514.207000,456643.764000
-84.54996751,42.70504996,3182,135585,SEWER,SEW-WTR IN BSMNT,2021-02-22 00:00:00,CLOSED,2021-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13074094.211000,439202.912000
-84.53566737,42.73137591,3183,135586,SEWER,SEW-WTR IN BSMNT,2021-02-22 00:00:00,CLOSED,2021-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-15,1,2,13077956.983000,448788.739000
-84.57614364,42.74459283,3184,135593,SEWER,SEWER PROBLEM,2021-02-22 00:00:00,CLOSED,2021-02-24 00:00:00,N,SEWER PROBLEM,LG-08,4,2,13067094.591000,453629.779000
-84.53987694,42.68498599,3185,135620,SEWER,SEW-WTR IN BSMNT,2021-02-23 00:00:00,CLOSED,2021-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13076791.258000,431885.354000
-84.55965836,42.69486234,3186,135622,SEWER,DRAINAGE PROBLEM,2021-02-23 00:00:00,CLOSED,2021-02-26 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13071481.047000,435496.105000
-84.55526628,42.70498295,3187,135623,SEWER,SEW-WTR IN BSMNT,2021-02-23 00:00:00,CLOSED,2021-02-24 00:00:00,N,SEW-WTR IN BSMNT,LG-28,1,2,13072669.983000,439181.636000
-84.57920736,42.72935646,3188,135624,SEWER,PLUGGED CB-CLVRT,2021-02-23 00:00:00,CLOSED,2021-02-24 00:00:00,N,PLUGGED CB-CLVRT,LG-17,4,2,13066257.650000,448079.304000
-84.54468082,42.74468242,3189,135626,SEWER,SEW-WTR IN BSMNT,2021-02-23 00:00:00,CLOSED,2021-02-24 00:00:00,N,SEW-WTR IN BSMNT,LG-09,1,2,13075545.678000,453642.982000
-84.53504351,42.70948797,3190,135627,SEWER,SEWER PROBLEM,2021-02-23 00:00:00,CLOSED,2021-02-24 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13078108.637000,440811.860000
-84.57598630,42.66987385,3191,135635,SEWER,DRAINAGE PROBLEM,2021-02-24 00:00:00,CLOSED,2021-02-24 00:00:00,N,DRAINAGE PROBLEM,DI-05,3,2,13067069.155000,426400.178000
-84.52232427,42.73364336,3192,135653,SEWER,SEW-WTR IN BSMNT,2021-02-25 00:00:00,CLOSED,2021-02-26 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13081543.277000,449608.147000
-84.52186860,42.69154831,3193,135658,SEWER,PLUGGED CB-CLVRT,2021-02-25 00:00:00,CLOSED,2021-02-25 00:00:00,N,PLUGGED CB-CLVRT,LG-35,2,2,13081637.414000,434267.384000
-84.59088490,42.68645891,3194,135662,SEWER,WATER ON ROAD,2021-02-25 00:00:00,CLOSED,2021-03-04 00:00:00,N,WATER ON ROAD,LG-31,3,2,13063078.623000,432454.490000
-84.56277853,42.68028350,3195,135666,SEWER,CAVE IN,2021-02-26 00:00:00,CLOSED,2021-02-26 00:00:00,N,CAVE IN,DI-04,2,2,13070629.913000,430185.154000
-84.53827276,42.73486137,3196,135670,SEWER,SEWER ODOR,2021-02-26 00:00:00,CLOSED,2021-02-26 00:00:00,N,SEWER ODOR,LG-15,1,2,13077259.608000,450060.350000
-84.53763938,42.70100102,3197,135673,SEWER,SEW-WTR IN BSMNT,2021-02-26 00:00:00,CLOSED,2021-03-01 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13077404.704000,437720.403000
-84.56476388,42.67268301,3198,135687,SEWER,WATER ON ROAD,2021-03-01 00:00:00,CLOSED,2021-03-01 00:00:00,N,WATER ON ROAD,DI-05,3,2,13070089.573000,427416.601000
-84.51108805,42.73333751,3199,135697,SEWER,CAVE IN,2021-03-01 00:00:00,CLOSED,2021-03-02 00:00:00,N,CAVE IN,LG-14, ,2,13084561.708000,449491.307000
-84.56436218,42.68989564,3200,135699,SEWER,SEW-WTR IN BSMNT,2021-03-01 00:00:00,CLOSED,2021-03-02 00:00:00,N,SEW-WTR IN BSMNT,LG-32,2,2,13070212.324000,433689.051000
-84.56878423,42.76015749,3201,135700,SEWER,SEWER PROBLEM,2021-03-01 00:00:00,CLOSED,2021-03-02 00:00:00,N,SEWER PROBLEM,LG-05,4,2,13069084.969000,459297.140000
-84.57732504,42.67266170,3202,135714,SEWER,CAVE IN,2021-03-02 00:00:00,CLOSED,2021-03-02 00:00:00,N,CAVE IN,DI-05,3,2,13066711.675000,427417.037000
-84.52128712,42.72994393,3203,135716,SEWER,CAVE IN,2021-03-02 00:00:00,CLOSED,2021-03-04 00:00:00,N,CAVE IN,LG-14,1,2,13081819.433000,448259.461000
-84.59485379,42.68428638,3204,135723,SEWER,SEWER PROBLEM,2021-03-02 00:00:00,CLOSED,2021-03-03 00:00:00,N,SEWER PROBLEM,LG-31,3,2,13062009.424000,431665.635000
-84.57099636,42.71296950,3205,135727,SEWER,SEW-WTR IN BSMNT,2021-03-03 00:00:00,CLOSED,2021-03-03 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068449.199000,442102.007000
-84.57851759,42.76057520,3206,135732,SEWER,SEW-WTR IN BSMNT,2021-03-03 00:00:00,CLOSED,2021-03-03 00:00:00,N,SEW-WTR IN BSMNT,LG-05,4,2,13066471.597000,459455.789000
-84.56055770,42.75025239,3207,135734,SEWER,SEW-WTR IN BSMNT,2021-03-03 00:00:00,CLOSED,2021-03-03 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13071285.776000,455682.249000
-84.59803416,42.74981593,3208,135735,SEWER,SEW-WTR IN BSMNT,2021-03-03 00:00:00,CLOSED,2021-03-03 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13061219.961000,455548.612000
-84.54480481,42.66884376,3209,135740,SEWER,SEWER PROBLEM,2021-03-03 00:00:00,CLOSED,2021-03-04 00:00:00,N,SEWER PROBLEM,DI-09,2,2,13075453.897000,426005.493000
-84.54079343,42.71280362,3210,135742,SEWER,CB-MH COVER,2021-03-03 00:00:00,CLOSED,2021-03-04 00:00:00,N,CB-MH COVER,LG-22,1,2,13076565.816000,442023.310000
-84.57068646,42.73388339,3211,135745,SEWER,SEW-WTR IN BSMNT,2021-03-04 00:00:00,CLOSED,2021-03-04 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13068550.950000,449723.373000
-84.50833740,42.74191005,3212,135746,SEWER,PLUGGED CB-CLVRT,2021-03-04 00:00:00,CLOSED,2021-03-04 00:00:00,N,PLUGGED CB-CLVRT,LG-11,1,2,13085305.933000,452614.119000
